brand,laptop_type,cpu,ram_gb,storage_gb,storage_type,gpu,screen_size_in,resolution,touchscreen,weight_kg,os,price_usd
Dell,Ultrabook,Intel Core i5 8250U,4,256.0,SSD,AMD,13.3,1920x1080,0,1.4,Windows 10,622.88
HP,Netbook,Intel Core i5 6200U,4,128.0,SSD,Intel,12.5,1366x768,0,2.4,Windows 7,1217.07
Acer,Notebook,Intel Core i5 7200U,8,256.0,SSD,Nvidia,15.6,1920x1080,0,2.4,Windows 10,608.15
Dell,Notebook,Intel Core i5 7200U,8,1024.0,HDD,AMD,15.6,1920x1080,0,2.36,Windows 10,486.22
MSI,Gaming,Intel Core i7 6700HQ,8,256.0,SSD,Nvidia,17.3,1920x1080,0,2.6,Windows 10,1217.07
HP,Notebook,Intel Pentium Quad Core N3710,4,1024.0,HDD,Intel,15.6,1366x768,0,1.96,Windows 10,380.57
Asus,Gaming,Intel Core i7 6700HQ,16,128.0,SSD,Nvidia,17.3,1920x1080,0,4.3,Windows 10,1749.87
Dell,Ultrabook,Intel Core i3 6100U,4,500.0,HDD,Intel,12.5,1366x768,0,1.5,Windows 7,864.01
Dell,Ultrabook,Intel Core i3 6100U,4,128.0,SSD,Intel,12.5,1366x768,0,1.5,Windows 7,888.23
Acer,Notebook,Intel Celeron Dual Core 3205U,4,16.0,SSD,Intel,15.6,1366x768,0,2.2,Chrome OS,159.08
HP,Workstation,Intel Core i7 6700HQ,8,1024.0,HDD,AMD,17.3,1920x1080,0,3.0,Windows 7,2206.55
Lenovo,Gaming,Intel Core i7 7700HQ,16,512.0,SSD,Nvidia,15.6,1920x1080,0,2.4,Windows 10,912.61
Dell,Ultrabook,Intel Core i5 6200U,8,256.0,SSD,Intel,12.5,1366x768,0,1.5,Windows 7,1075.57
MSI,Gaming,Intel Core i7 6700HQ,8,128.0,SSD,Nvidia,17.3,1920x1080,0,2.9,Windows 10,1150.23
Lenovo,2 in 1 Convertible,Intel Core i5 6200U,4,256.0,SSD,Intel,15.6,1920x1080,1,2.1,Windows 10,659.91
HP,Notebook,AMD A6-Series 9220,4,1024.0,HDD,AMD,15.6,1920x1080,0,2.1,Windows 10,302.93
Asus,Gaming,Intel Core i7 6700HQ,16,128.0,SSD,Nvidia,15.6,1920x1080,0,2.59,Windows 10,1019.17
HP,Notebook,Intel Core M 6Y54,8,256.0,SSD,Intel,13.3,3200x1800,1,1.16,Windows 10,1293.18
Dell,Notebook,Intel Core i5 6200U,4,500.0,HDD,AMD,15.6,1366x768,0,2.24,Windows 7,585.43
Lenovo,Notebook,Intel Core i3 6006U,4,128.0,SSD,Intel,15.6,1366x768,0,2.1,Windows 10,326.53
HP,Ultrabook,Intel Core i7 6500U,8,512.0,SSD,Intel,13.3,1920x1080,0,1.16,Windows 10,1498.69
Lenovo,2 in 1 Convertible,Intel Atom x5-Z8550,4,64.0,SSD,Intel,10.1,1920x1200,1,0.69,Android,417.87
Dell,Ultrabook,Intel Core i7 7560U,8,256.0,SSD,Intel,13.3,1920x1080,0,1.23,Windows 10,1049.62
Lenovo,Gaming,Intel Core i7 6820HK,16,256.0,SSD,Nvidia,17.3,1920x1080,0,4.6,Windows 10,2093.14
Razer,Ultrabook,Intel Core i7 6500U,8,256.0,SSD,Intel,12.5,3840x2160,1,1.25,Windows 10,783.22
Toshiba,Ultrabook,Intel Core i7 7500U,16,512.0,SSD,Intel,13.3,1920x1080,0,1.05,Windows 10,1694.3
Asus,Gaming,Intel Core i7 6700HQ,8,128.0,SSD,Nvidia,17.3,1920x1080,0,3.52,Windows 10,998.99
Vero,Notebook,Intel Atom X5-Z8350,4,32.0,SSD,Intel,13.3,1920x1080,0,1.35,Windows 10,149.18
HP,Notebook,Intel Core i5 6200U,8,256.0,SSD,Intel,13.3,1920x1080,0,1.16,Windows 10,1286.33
HP,Notebook,Intel Core i5 6200U,8,256.0,SSD,Intel,14.0,1920x1080,0,1.43,Windows 7,1151.61
Dell,Notebook,Intel Core i5 6200U,4,500.0,HDD,Intel,15.6,1366x768,0,2.09,Linux,398.56
Asus,Notebook,Intel Core i3 7100U,4,1024.0,HDD,Intel,15.6,1366x768,0,2.0,Windows 10,331.1
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,8,256.0,SSD,Intel,14.0,1920x1080,1,1.8,Windows 10,1270.35
Lenovo,2 in 1 Convertible,Intel Atom x5-Z8550,4,64.0,SSD,Intel,10.1,1920x1200,1,0.69,Windows 10,364.59
HP,Ultrabook,Intel Core i5 6300U,8,256.0,SSD,Intel,12.5,1366x768,0,1.26,Windows 7,1442.37
Lenovo,Gaming,Intel Core i5 7300HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.4,No OS,752.77
HP,Gaming,Intel Core i5 6300HQ,8,128.0,SSD,Nvidia,17.3,1920x1080,0,3.35,Windows 10,859.33
HP,Notebook,Intel Core i7 7500U,8,2048.0,HDD,Intel,15.6,1366x768,0,2.04,Windows 10,478.76
Lenovo,2 in 1 Convertible,Intel Core i7 6600U,8,512.0,SSD,Nvidia,14.0,1920x1080,1,1.8,Windows 7,1560.63
Asus,Notebook,Intel Celeron Dual Core N3350,4,32.0,SSD,Intel,14.0,1366x768,0,1.5,Windows 10,211.6
HP,Ultrabook,Intel Core i7 7500U,8,256.0,SSD,Intel,15.6,1920x1080,0,1.84,Windows 10,572.38
Acer,Notebook,Intel Core i5 7200U,4,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.23,Windows 10,468.86
Lenovo,Notebook,Intel Core i7 6500U,16,1024.0,HDD,AMD,15.6,1920x1080,0,2.5,Windows 10,836.5
HP,Workstation,Intel Core i7 6700HQ,8,256.0,SSD,Nvidia,17.3,1920x1080,0,3.0,Windows 7,3006.06
Dell,Notebook,Intel Core i5 7200U,8,1024.0,HDD,AMD,15.6,1366x768,0,2.5,Windows 10,596.74
MSI,Gaming,Intel Core i7 6820HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,3.78,Windows 10,1825.98
HP,Ultrabook,Intel Core i7 6500U,8,256.0,SSD,Intel,15.6,1920x1080,0,1.88,Windows 7,1652.99
Lenovo,2 in 1 Convertible,Intel Core i7 6600U,16,512.0,SSD,Intel,14.0,2560x1440,1,2.8,Windows 10,1857.19
MSI,Gaming,Intel Core i7 7700HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.4,Windows 10,869.83
HP,2 in 1 Convertible,Intel Core i5 6300U,8,256.0,SSD,Intel,13.3,1920x1080,1,1.48,Windows 10,1239.9
HP,Workstation,Intel Core i7 6700HQ,8,256.0,SSD,Nvidia,15.6,1920x1080,0,2.59,Windows 7,1696.59
HP,2 in 1 Convertible,Intel Core i7 6600U,8,256.0,SSD,Intel,13.3,2560x1440,1,1.48,Windows 10,1369.3
HP,Workstation,Intel Core i7 6700HQ,8,256.0,SSD,Nvidia,15.6,1920x1080,0,2.0,Windows 7,1445.41
HP,Ultrabook,Intel Core i7 6500U,8,256.0,SSD,Intel,12.5,1920x1080,0,1.26,Windows 7,1748.31
Dell,Notebook,Intel Core i7 7500U,8,256.0,SSD,Nvidia,15.6,1920x1080,0,2.18,Windows 10,768.68
HP,Notebook,Intel Core i5 6200U,8,256.0,SSD,Intel,15.6,1920x1080,0,1.88,Windows 7,1201.84
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,8,256.0,SSD,Intel,14.0,2560x1440,1,1.27,Windows 10,1780.31
Lenovo,Notebook,Intel Core i3 6006U,4,1024.0,HDD,Intel,15.6,1366x768,0,1.9,No OS,258.03
HP,Notebook,AMD E-Series 7110,4,500.0,HDD,AMD,15.6,1366x768,0,1.86,Windows 10,226.06
Lenovo,Notebook,Intel Core i5 6200U,8,1024.0,HDD,AMD,15.6,1920x1080,0,2.32,No OS,455.92
Dell,Gaming,Intel Core i7 7700HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.62,Windows 10,912.61
Dell,Notebook,Intel Core i5 6300HQ,8,256.0,SSD,Nvidia,15.6,3840x2160,1,2.04,Windows 10,1713.09
HP,Notebook,AMD A6-Series A6-9220,4,256.0,SSD,AMD,15.6,1920x1080,0,1.91,Windows 10,364.5
MSI,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,2.7,Windows 10,1136.23
Lenovo,Ultrabook,Intel Core i7 6600U,12,512.0,SSD,Intel,14.0,1920x1080,0,1.4,Windows 7,1749.87
Lenovo,Notebook,Intel Core i5 6200U,8,1024.0,HDD,AMD,15.6,1920x1080,0,2.5,Windows 10,600.15
HP,2 in 1 Convertible,Intel Core i7 6600U,8,512.0,SSD,Intel,13.3,2560x1440,1,1.48,Windows 10,1553.49
Lenovo,Ultrabook,Intel Core i7 6600U,8,256.0,SSD,Intel,14.0,1920x1080,0,1.7,Windows 7,1140.95
MSI,Gaming,Intel Core i7 6700HQ,16,256.0,SSD,Nvidia,14.0,1920x1080,0,1.7,Windows 10,1346.46
HP,Gaming,Intel Core i7 7700HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.62,Windows 10,684.27
Lenovo,Notebook,Intel Core i3 6006U,8,1024.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,349.36
HP,Notebook,Intel Core i5 6200U,4,500.0,HDD,Intel,15.6,1366x768,0,2.1,No OS,363.06
Dell,Gaming,Intel Core i7 7700HQ,8,128.0,SSD,Nvidia,15.6,3840x2160,0,2.62,Windows 10,1140.19
Lenovo,Notebook,Intel Core i5 7200U,8,256.0,SSD,Intel,15.6,1920x1080,0,1.95,Windows 10,1057.99
Lenovo,Notebook,Intel Core i3 6006U,4,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,356.21
HP,Notebook,Intel Celeron Dual Core N3060,2,32.0,SSD,Intel,14.0,1366x768,0,1.44,Windows 10,189.52
MSI,Gaming,Intel Core i7 7500U,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,638.6
HP,Notebook,Intel Core i7 6500U,8,256.0,SSD,Intel,15.6,1920x1080,0,1.96,Windows 10,516.82
HP,Notebook,Intel Core i7 8550U,16,512.0,SSD,Intel,15.6,1920x1080,0,2.1,Windows 10,882.16
Asus,Notebook,Intel Celeron Dual Core N3050,4,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,280.86
Lenovo,Notebook,Intel Core i5 6200U,4,500.0,HDD,Intel,15.6,1366x768,0,2.1,No OS,302.93
Lenovo,Notebook,Intel Core i7 7500U,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.2,No OS,539.65
Asus,Notebook,Intel Core i3 7100U,4,256.0,SSD,Intel,14.0,1920x1080,0,2.0,Windows 10,585.32
Lenovo,Notebook,Intel Core i7 6500U,4,1024.0,HDD,Intel,15.6,1920x1080,0,2.32,Windows 7,627.94
Lenovo,Gaming,Intel Core i7 6700HQ,16,512.0,SSD,Nvidia,15.6,1920x1080,0,3.31,Windows 10,993.29
MSI,Gaming,Intel Core i7 6700HQ,16,128.0,SSD,Nvidia,15.6,1920x1080,0,1.91,Windows 10,1639.02
HP,Notebook,Intel Core i3 6100U,4,500.0,HDD,Intel,15.6,1366x768,0,2.07,Windows 10,494.74
Lenovo,2 in 1 Convertible,Intel Core i5 6200U,8,256.0,SSD,Intel,14.0,2560x1440,1,1.36,Windows 10,1245.99
Lenovo,Ultrabook,Intel Core i7 7500U,6,256.0,SSD,Nvidia,15.6,1920x1080,0,1.54,Windows 10,632.51
Dell,Notebook,Intel Core i7 7500U,8,256.0,SSD,Nvidia,15.6,1920x1080,0,1.98,Linux,681.23
Acer,Notebook,Intel Celeron Dual Core N3350,4,500.0,HDD,Intel,15.6,1366x768,0,2.1,Windows 10,253.46
HP,Notebook,Intel Core i7 6700HQ,6,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.18,Windows 10,608.15
Asus,Gaming,Intel Core i7 6700HQ,8,256.0,SSD,Nvidia,15.6,1920x1080,0,2.591,Windows 10,691.88
Dell,2 in 1 Convertible,Intel Core i7 7500U,16,512.0,SSD,Intel,15.6,1920x1080,1,2.09,Windows 10,897.39
Acer,Notebook,Intel Core i5 7200U,4,256.0,SSD,Nvidia,15.6,1920x1080,0,2.23,Windows 10,525.95
Dell,Ultrabook,Intel Core i5 6300U,8,256.0,SSD,Intel,13.3,3200x1800,1,1.23,Linux,836.5
Acer,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,4.2,Windows 10,1978.21
Lenovo,Gaming,Intel Core i5 7300HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.4,Windows 10,623.38
Samsung,2 in 1 Convertible,Samsung Cortex A72&A53,4,32.0,SSD,ARM,12.3,2400x1600,1,1.15,Chrome OS,501.59
HP,Notebook,Intel Core i5 7200U,4,500.0,HDD,Intel,15.6,1366x768,0,1.86,Windows 10,369.15
Apple,Ultrabook,Intel Core M,8,256.0,SSD,Intel,12.0,2304x1440,0,0.92,Mac OS X,885.21
Dell,2 in 1 Convertible,Intel Core i5 7200U,8,256.0,SSD,Intel,13.3,1920x1080,1,1.6,Windows 10,912.61
HP,Notebook,Intel Core i7 7700HQ,12,128.0,SSD,Nvidia,15.6,1920x1080,0,2.21,Windows 10,1010.04
Lenovo,Notebook,Intel Core i3 6006U,4,1024.0,HDD,AMD,15.6,1366x768,0,1.9,No OS,280.1
Asus,Gaming,Intel Core i7 6700HQ,16,512.0,SSD,Nvidia,17.3,1920x1080,0,4.3,Windows 10,1636.46
Acer,Notebook,Intel Celeron Dual Core N3350,4,1024.0,HDD,Intel,15.6,1366x768,0,2.1,Linux,207.03
MSI,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,2.43,Windows 10,1559.51
Dell,Notebook,Intel Core i3 6006U,4,128.0,SSD,AMD,15.6,1366x768,0,2.3,Windows 10,379.81
Lenovo,Notebook,Intel Core i7 6500U,8,500.0,HDD,Nvidia,15.6,1366x768,0,2.2,No OS,478.76
Dell,2 in 1 Convertible,Intel Core i7 8550U,16,512.0,SSD,Intel,15.6,1920x1080,1,2.0,Windows 10,978.07
Dell,Ultrabook,Intel Core i7 7500U,16,512.0,SSD,Intel,13.3,3200x1800,1,1.2,Windows 10,2039.86
Asus,Gaming,Intel Core i7 6700HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,889.78
Dell,Notebook,Intel Core i5 7200U,8,256.0,SSD,AMD,15.6,1920x1080,0,2.36,Windows 10,676.66
HP,Notebook,Intel Core i5 7200U,8,256.0,SSD,Intel,15.6,1366x768,0,1.91,Windows 10,440.7
Lenovo,Notebook,AMD E-Series 9000,4,500.0,HDD,AMD,15.6,1366x768,0,2.2,Windows 10,227.58
Acer,Notebook,Intel Core i3 6006U,8,1024.0,HDD,Nvidia,17.3,1600x900,0,3.3,Windows 10,478.76
Asus,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,1864.04
Apple,Ultrabook,Intel Core M,8,512.0,SSD,Intel,12.0,2304x1440,0,0.92,Mac OS X,973.5
Asus,Notebook,Intel Core i7 7700HQ,16,128.0,SSD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,1331.24
MSI,Gaming,Intel Core i7 6700HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,2.43,Windows 10,1483.46
Dell,2 in 1 Convertible,Intel Core i5 7200U,8,256.0,SSD,Intel,15.6,1920x1080,1,2.191,Windows 10,760.38
Asus,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,2.9,Windows 10,1483.47
Acer,Netbook,Intel Celeron Dual Core 3205U,2,32.0,SSD,Intel,11.6,1366x768,0,1.3,Chrome OS,132.44
Acer,Notebook,Intel Core i3 6006U,4,1024.0,HDD,Nvidia,17.3,1600x900,0,3.3,Windows 10,455.16
Lenovo,Notebook,Intel Core i5 7200U,8,1024.0,HDD,Intel,17.3,1600x900,0,2.8,No OS,410.26
Lenovo,Gaming,Intel Core i7 6700HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.6,Windows 10,968.17
Acer,2 in 1 Convertible,Intel Core i7 7Y75,8,256.0,SSD,Intel,14.0,1920x1080,1,1.2,Windows 10,874.55
Lenovo,Notebook,Intel Core i7 6600U,8,256.0,SSD,Intel,15.6,1920x1080,0,2.3,Windows 10,1163.79
MSI,Gaming,Intel Core i7 6700HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,1123.53
HP,Notebook,AMD A12-Series 9720P,6,1024.0,HDD,AMD,15.6,1920x1080,0,2.1,Windows 10,402.64
Dell,Ultrabook,Intel Core i5 6300U,8,256.0,SSD,Intel,12.5,1920x1080,1,1.26,Windows 7,1304.12
Dell,2 in 1 Convertible,Intel Core i3 7100U,4,500.0,HDD,Intel,15.0,1920x1080,1,2.08,Windows 10,387.42
Asus,Notebook,Intel Pentium Quad Core N3710,4,1024.0,HDD,Intel,15.6,1366x768,0,2.65,Windows 10,235.19
Dell,Ultrabook,Intel Core i7 7500U,8,256.0,SSD,Intel,13.3,3200x1800,1,1.29,Windows 10,1124.21
Dell,Notebook,Intel Core i5 7200U,4,1024.0,HDD,Intel,15.6,1366x768,0,2.18,Linux,397.21
Lenovo,Gaming,Intel Core i7 6700HQ,16,128.0,SSD,Nvidia,15.6,1920x1080,1,2.6,Windows 10,783.22
MSI,Gaming,Intel Core i7 7700HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.2,Windows 10,874.55
Lenovo,Netbook,Intel Core i7 6500U,16,512.0,SSD,Intel,12.5,1920x1080,1,1.3,Windows 10,1255.89
Razer,Gaming,Intel Core i7 7700HQ,16,1024.0,SSD,Nvidia,14.0,1920x1080,0,1.95,Windows 10,2663.24
Dell,Notebook,Intel Core i3 7100U,8,1024.0,HDD,Intel,15.6,1366x768,1,2.3,Windows 10,356.98
MSI,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,17.3,1920x1080,0,2.7,Windows 10,1216.31
Apple,Ultrabook,Intel Core i5,4,256.0,SSD,Intel,11.6,1366x768,0,1.08,Mac OS X,729.94
HP,Notebook,Intel Core i3 6006U,4,1024.0,HDD,Intel,15.6,1920x1080,0,2.1,Windows 10,363.83
HP,Ultrabook,Intel Core i7 6500U,8,256.0,SSD,Intel,14.0,2560x1440,0,1.54,Windows 7,1673.14
Dell,Notebook,Intel Core i5 6200U,4,500.0,HDD,Intel,15.6,1366x768,0,2.24,Windows 7,560.96
MSI,Gaming,Intel Core i7 6700HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.3,Windows 10,889.78
Lenovo,Notebook,Intel Core i7 7500U,16,512.0,SSD,Intel,13.3,1920x1080,0,1.4,Windows 10,1140.95
Lenovo,Notebook,AMD A12-Series 9720P,6,256.0,SSD,AMD,15.6,1920x1080,0,2.2,Windows 10,454.84
Asus,Ultrabook,Intel Core i7 6500U,8,256.0,SSD,Intel,13.3,1920x1080,0,1.45,Windows 10,974.26
Acer,Notebook,Intel Core i3 6006U,4,500.0,HDD,Intel,15.6,1366x768,0,2.4,Linux,275.38
Dell,2 in 1 Convertible,Intel Core i7 7500U,16,512.0,SSD,Nvidia,17.3,1920x1080,1,2.77,Windows 10,1369.3
HP,Notebook,Intel Core i5 6200U,4,256.0,SSD,Intel,14.0,1920x1080,0,1.54,Windows 7,837.25
Asus,Gaming,Intel Core i7 7700HQ,16,256.0,SSD,Nvidia,15.6,1920x1080,0,2.5,Windows 10,1217.83
Dell,Notebook,Intel Core i5 7200U,4,500.0,HDD,Intel,14.0,1366x768,0,1.6,Windows 10,666.0
Asus,Gaming,Intel Core i7 6700HQ,16,256.0,SSD,Nvidia,15.6,1920x1080,0,2.34,Windows 10,1769.66
Lenovo,Notebook,Intel Core i5 7200U,8,256.0,SSD,Intel,15.6,1920x1080,0,2.3,No OS,436.13
Dell,2 in 1 Convertible,Intel Core i5 7Y54,8,256.0,SSD,Intel,13.3,3200x1800,1,1.24,Windows 10,1379.95
Dell,Notebook,Intel Pentium Quad Core N3710,4,500.0,HDD,Intel,15.6,1366x768,0,2.2,Linux,246.61
HP,Notebook,AMD A6-Series 9220,4,500.0,HDD,AMD,15.6,1366x768,0,1.86,Windows 10,303.7
Lenovo,Notebook,Intel Core i3 6100U,6,128.0,SSD,Nvidia,15.6,1920x1080,0,2.4,Windows 10,433.09
Lenovo,Notebook,Intel Core i5 6200U,8,256.0,SSD,Intel,14.0,1920x1080,0,1.9,Windows 10,815.95
Dell,Notebook,Intel Pentium Quad Core N3700,4,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,337.94
Asus,Notebook,Intel Celeron Dual Core N3350,4,1024.0,HDD,Intel,15.6,1366x768,0,2.0,Windows 10,258.03
Asus,Gaming,Intel Core i7 6700HQ,16,128.0,SSD,Nvidia,17.3,1920x1080,0,4.0,Windows 10,1446.17
Dell,Notebook,Intel Core i3 6006U,4,500.0,HDD,Intel,15.6,1366x768,0,2.29,Windows 10,372.96
Lenovo,Notebook,Intel Core i7 6500U,8,1024.0,HDD,AMD,15.6,1920x1080,0,2.32,Windows 7,681.22
MSI,Gaming,Intel Core i7 6700HQ,8,128.0,SSD,Nvidia,15.6,1920x1080,0,2.4,Windows 10,935.44
Lenovo,2 in 1 Convertible,Intel Core i5 6200U,4,128.0,SSD,Intel,14.0,1920x1080,1,1.8,Windows 10,634.04
Asus,Ultrabook,Intel Core M 6Y30,8,512.0,SSD,Intel,13.3,1920x1080,0,1.2,Windows 10,554.87
Dell,Notebook,Intel Core i3 7100U,6,1024.0,HDD,Intel,15.6,1366x768,0,2.3,Windows 10,349.36
Acer,Notebook,Intel Celeron Dual Core N3060,4,500.0,HDD,Intel,15.6,1366x768,0,2.4,Linux,219.97
Dell,Notebook,Intel Celeron Dual Core N3050,2,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,288.47
Lenovo,Notebook,Intel Core i7 6700HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.6,Windows 10,684.27
HP,Notebook,AMD A9-Series 9410,6,1024.0,HDD,AMD,15.6,1920x1080,0,2.04,Windows 10,418.62
Dell,Notebook,Intel Core i7 7500U,8,1024.0,HDD,AMD,15.6,1366x768,0,2.3,Linux,613.47
HP,Netbook,Intel Celeron Dual Core N3060,2,32.0,SSD,Intel,11.6,1366x768,0,1.17,Windows 10,159.08
Asus,Notebook,Intel Core i7 6500U,4,500.0,HDD,Nvidia,15.6,1366x768,0,2.2,Windows 10,548.27
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,4,128.0,SSD,Intel,14.0,1920x1080,1,1.8,Windows 10,485.61
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,16,512.0,SSD,Intel,13.3,3200x1800,1,1.3,Windows 10,1140.95
Lenovo,Notebook,Intel Celeron Dual Core N3050,2,64.0,SSD,Intel,14.0,1366x768,0,1.5,Windows 10,174.3
HP,Notebook,Intel Core i7 6500U,6,1024.0,HDD,AMD,15.6,1366x768,0,2.19,Windows 10,581.51
Asus,Notebook,Intel Celeron Dual Core N3050,4,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,280.86
Asus,Ultrabook,Intel Core M 6Y30,8,512.0,SSD,Intel,13.3,1920x1080,0,1.2,Windows 10,554.87
Dell,Notebook,Intel Core i3 7100U,6,1024.0,HDD,Intel,15.6,1366x768,0,2.3,Windows 10,349.36
Acer,Notebook,Intel Celeron Dual Core N3060,4,500.0,HDD,Intel,15.6,1366x768,0,2.4,Linux,219.97
Dell,Notebook,Intel Celeron Dual Core N3050,2,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,288.47
Lenovo,Notebook,Intel Core i7 6700HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.6,Windows 10,684.27
HP,Notebook,AMD A9-Series 9410,6,1024.0,HDD,AMD,15.6,1920x1080,0,2.04,Windows 10,418.62
Dell,Notebook,Intel Core i7 7500U,8,1024.0,HDD,AMD,15.6,1366x768,0,2.3,Linux,613.47
HP,Netbook,Intel Celeron Dual Core N3060,2,32.0,SSD,Intel,11.6,1366x768,0,1.17,Windows 10,159.08
Asus,Notebook,Intel Core i7 6500U,4,500.0,HDD,Nvidia,15.6,1366x768,0,2.2,Windows 10,548.27
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,4,128.0,SSD,Intel,14.0,1920x1080,1,1.8,Windows 10,485.61
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,16,512.0,SSD,Intel,13.3,3200x1800,1,1.3,Windows 10,1140.95
Lenovo,Notebook,Intel Celeron Dual Core N3050,2,64.0,SSD,Intel,14.0,1366x768,0,1.5,Windows 10,174.3
HP,Notebook,Intel Core i7 6500U,6,1024.0,HDD,AMD,15.6,1366x768,0,2.19,Windows 10,581.51
Asus,Notebook,Intel Celeron Dual Core N3050,4,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,280.86
Asus,Ultrabook,Intel Core M 6Y30,8,512.0,SSD,Intel,13.3,1920x1080,0,1.2,Windows 10,554.87
Dell,Notebook,Intel Core i3 7100U,6,1024.0,HDD,Intel,15.6,1366x768,0,2.3,Windows 10,349.36
Acer,Notebook,Intel Celeron Dual Core N3060,4,500.0,HDD,Intel,15.6,1366x768,0,2.4,Linux,219.97
Dell,Notebook,Intel Celeron Dual Core N3050,2,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,288.47
Lenovo,Notebook,Intel Core i7 6700HQ,8,1024.0,HDD,Nvidia,15.6,1920x1080,0,2.6,Windows 10,684.27
HP,Notebook,AMD A9-Series 9410,6,1024.0,HDD,AMD,15.6,1920x1080,0,2.04,Windows 10,418.62
Dell,Notebook,Intel Core i7 7500U,8,1024.0,HDD,AMD,15.6,1366x768,0,2.3,Linux,613.47
HP,Netbook,Intel Celeron Dual Core N3060,2,32.0,SSD,Intel,11.6,1366x768,0,1.17,Windows 10,159.08
Asus,Notebook,Intel Core i7 6500U,4,500.0,HDD,Nvidia,15.6,1366x768,0,2.2,Windows 10,548.27
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,4,128.0,SSD,Intel,14.0,1920x1080,1,1.8,Windows 10,485.61
Lenovo,2 in 1 Convertible,Intel Core i7 6500U,16,512.0,SSD,Intel,13.3,3200x1800,1,1.3,Windows 10,1140.95
Lenovo,Notebook,Intel Celeron Dual Core N3050,2,64.0,SSD,Intel,14.0,1366x768,0,1.5,Windows 10,174.3
HP,Notebook,Intel Core i7 6500U,6,1024.0,HDD,AMD,15.6,1366x768,0,2.19,Windows 10,581.51
Asus,Notebook,Intel Celeron Dual Core N3050,4,500.0,HDD,Intel,15.6,1366x768,0,2.2,Windows 10,280.86
